VarX,VarY,clnum
0.44976,0.17541,2
0.27779,0.12457,2
0.45738,0.13194,2
0.53805,0.1775,2
0.4139,-0.070297,2
0.24683,0.17157,2
0.49338,-0.05584,2
0.71008,0.11116,2
0.30662,0.086082,2
0.47949,0.11895,2
0.43947,0.097158,2
0.59337,0.1673,2
0.43781,0.052875,2
0.72524,-0.0096424,2
0.52169,0.1808,2
0.53345,0.052994,2
0.5943,0.12051,2
0.41557,0.055267,2
0.56259,0.00064379,2
0.50754,-0.013038,2
0.55785,-0.0078919,2
0.57132,0.13258,2
0.52054,0.014468,2
0.44682,0.16203,2
0.53091,0.099963,2
0.58244,0.1082,2
0.33228,0.077484,2
0.40926,0.14928,2
0.39019,0.051108,2
0.52582,-0.075843,2
0.53168,0.037736,2
0.60002,-0.1024,2
0.50937,0.050733,2
0.45625,0.01333,2
0.51452,0.16511,2
0.60363,0.05338,2
0.51755,0.1027,2
0.52081,0.20608,2
0.37611,0.031172,2
0.55166,0.029971,2
0.56612,0.022123,2
0.49742,0.066656,2
0.33774,0.16483,2
0.56131,0.084407,2
0.52354,0.10449,2
0.54349,-0.0011354,2
0.66347,0.18592,2
0.52724,0.05723,2
0.50052,0.071219,2
0.58784,0.015475,2
0.49049,0.017007,2
0.64426,0.054103,2
0.43979,0.060773,2
0.49958,0.053,2
0.50534,0.072289,2
0.52911,0.073347,2
0.63379,0.13676,2
0.59045,0.068056,2
0.64397,0.10947,2
0.67979,0.084687,2
0.50652,0.069669,2
0.3437,0.087673,2
0.52281,0.16979,2
0.37859,0.11097,2
0.41206,0.21254,2
0.55152,0.017716,2
0.51371,0.092231,2
0.46065,0.063119,2
0.40593,0.11631,2
0.56596,0.19227,2
0.4421,0.19551,2
0.46328,0.09026,2
0.4051,0.076599,2
0.44383,0.16061,2
0.57439,0.07511,2
0.46563,0.079634,2
0.5322,0.0082781,2
0.59996,0.087839,2
0.65556,-0.0056415,2
0.4542,0.085076,2
0.37266,0.13562,2
0.65963,0.055962,2
0.3049,0.24699,2
0.52745,-0.0062061,2
0.60445,0.019707,2
0.58419,-0.0029533,2
0.37216,-0.020084,2
0.45368,0.1465,2
0.57699,0.0189,2
0.56878,0.17095,2
0.43989,0.065635,2
0.407,0.17847,2
0.42585,0.06354,2
0.52623,0.026536,2
0.54833,0.09277,2
0.50359,0.061927,2
0.42016,0.1401,2
0.5888,0.073613,2
0.57335,0.1322,2
0.51844,0.033898,2
0.48209,0.20433,2
0.33808,0.11219,2
0.60432,-0.033321,2
0.49363,0.028597,2
0.49411,0.19449,2
0.46477,0.024628,2
0.58943,0.10992,2
0.62788,0.26481,2
0.46458,0.24735,2
0.48963,-0.0060264,2
0.43756,0.12137,2
0.75223,0.16282,2
0.55081,-0.018738,2
0.5735,-0.16328,2
0.56147,0.053796,2
0.53058,0.11275,2
0.57563,0.012693,2
0.51976,0.12994,2
0.36202,0.089709,2
0.44237,0.077311,2
0.53665,0.091671,2
0.51289,0.058066,2
0.41547,0.022611,2
0.53339,0.1446,2
0.48743,0.12345,2
0.52803,0.14399,2
0.43889,-0.1248,2
0.52966,-0.043297,2
0.41713,0.16239,2
0.43992,0.18175,2
0.43439,0.089112,2
0.43894,0.042629,2
0.56751,0.023483,2
0.50868,0.12059,2
0.58271,0.010817,2
0.33812,0.13681,2
0.57472,0.21059,2
0.52736,0.082665,2
0.49188,0.0098073,2
0.50122,0.11768,2
0.45997,0.012542,2
0.35248,0.066371,2
0.47892,0.064595,2
0.58593,0.13406,2
0.62375,0.068448,2
0.67393,0.081741,2
0.61221,0.018695,2
0.6,-0.10218,2
0.478,0.055271,2
0.56121,-0.019718,2
0.55926,0.19486,2
0.55458,0.21879,2
0.45678,0.10947,2
0.53482,0.20338,2
0.6113,0.094907,2
0.72161,0.24167,2
0.59716,0.1046,2
0.55742,0.029011,2
0.5385,0.18198,2
0.60176,0.08578,2
0.40037,0.10878,2
0.40764,0.17254,2
0.49873,-0.077792,2
0.47364,-0.023543,2
0.45628,0.14627,2
0.40053,0.11446,2
0.49188,0.025736,2
0.61691,0.10229,2
0.55368,0.13726,2
0.53005,0.12062,2
0.57595,-0.034957,2
0.29787,0.081915,2
0.5869,0.13144,2
0.56757,0.22581,2
0.42801,0.044325,2
0.61362,0.095051,2
0.48799,0.10616,2
0.34283,0.11472,2
0.35909,0.092589,2
0.43718,0.088617,2
0.51019,0.09055,2
0.48954,-0.057528,2
0.34614,-0.079924,2
0.35246,0.1731,2
0.53175,-0.012084,2
0.50922,0.14153,2
0.51578,0.075605,2
0.53584,-0.0039906,2
0.40846,0.1194,2
0.69252,-0.051768,2
0.51903,0.11616,2
0.46704,0.19001,2
0.43818,0.20328,2
0.35188,0.1569,2
0.39607,-0.0055942,2
0.45679,0.25165,2
0.42552,0.048805,2
0.56923,0.0061077,2
0.53778,0.23903,2
0.50395,0.087365,2
0.5818,0.1071,2
0.41725,0.17875,2
0.6111,0.060441,2
0.60564,0.028826,2
0.45618,0.049408,2
0.55484,0.26944,2
0.52514,0.08705,2
0.60331,-0.0049813,2
0.50609,0.067433,2
0.59024,0.21339,2
0.59292,0.11,2
0.49942,0.18415,2
0.41898,-0.040388,2
0.48823,0.099003,2
0.5298,0.071604,2
0.65888,0.011678,2
0.63515,0.017795,2
0.46427,0.060427,2
0.62957,0.0083277,2
0.59897,-0.062796,2
0.57565,-0.08517,2
0.48013,0.06784,2
0.3942,-0.067538,2
0.50355,0.13001,2
0.58015,0.15558,2
0.45708,0.091509,2
0.44812,-0.12604,2
0.39476,0.049277,2
0.52991,0.15185,2
0.4759,0.089402,2
0.50462,0.20788,2
0.48323,0.073515,2
0.53536,0.075902,2
0.44901,0.002123,2
0.51863,0.010654,2
0.58573,-0.077861,2
0.61439,-0.082247,2
0.44157,0.13227,2
0.47074,0.12237,2
0.49234,0.046538,2
0.46474,0.091216,2
0.51328,0.029086,2
0.40084,0.059569,2
0.49318,-0.042562,2
0.3841,0.086391,2
0.49243,0.14509,2
0.55232,0.2281,2
0.59469,0.10468,2
0.47198,0.28196,2
0.54896,0.15465,2
0.56706,0.092732,2
0.53045,0.13572,2
0.51181,-0.052707,2
0.40893,-0.059393,2
0.61811,0.1103,2
0.47433,0.22537,2
0.67548,0.040858,2
0.44314,0.059611,2
0.58018,0.057537,2
0.44226,0.073941,2
0.55571,0.047206,2
0.60435,0.070763,2
0.60278,0.16545,2
0.54876,-0.028972,2
0.36513,-0.029783,2
0.3909,0.074991,2
0.48024,0.092654,2
0.59061,-0.01698,2
0.53972,-0.017229,2
0.56426,0.010111,2
0.52942,-0.20966,2
0.45842,0.16993,2
0.48426,0.0768,2
0.41198,0.13927,2
0.49432,0.17554,2
0.38469,0.25676,2
0.56359,0.070694,2
0.54662,0.03598,2
0.44438,0.21405,2
0.40836,0.083921,2
0.56197,0.15605,2
0.35889,0.18519,2
0.53908,0.20368,2
0.6075,0.17713,2
0.37852,0.041878,2
0.58748,0.091514,2
0.52364,0.041777,2
0.50746,-0.082014,2
0.5029,0.017527,2
0.47732,0.1461,2
0.48575,0.18156,2
0.32895,0.12093,2
0.59044,0.091228,2
0.49511,0.057687,2
0.49888,0.106,2
0.42084,0.19868,2
0.57065,0.065339,2
0.65741,0.071937,2
0.48269,-0.023452,2
0.50285,0.14274,2
0.50751,-0.017658,2
0.41249,0.044596,2
0.45994,0.029696,2
0.511,0.070698,2
0.38759,0.036479,2
0.49479,0.090818,2
0.55607,0.17504,2
0.61337,0.19184,2
0.5758,0.27929,2
0.2706,0.13201,2
0.58719,-0.085112,2
0.57358,0.084787,2
0.5815,0.17041,2
0.4779,0.090711,2
0.46013,-0.017351,2
0.59242,0.033726,2
0.73832,0.20833,2
0.4307,0.14869,2
0.49931,0.09892,2
0.53443,-0.015978,2
0.40328,0.030905,2
0.46814,0.16988,2
0.42974,-0.07266,2
0.5539,0.15937,2
0.56309,0.057207,2
0.39226,0.055781,2
0.57801,0.033291,2
0.49958,0.11251,2
0.49905,0.14821,2
0.50544,0.076254,2
0.50178,-0.02917,2
0.54641,0.046526,2
0.70139,0.11892,2
0.54521,-0.046331,2
0.62706,-0.015226,2
0.4244,0.10173,2
0.50174,0.046932,2
0.49735,0.17605,2
0.51273,0.070171,2
0.36856,1.0275,3
0.33882,0.99748,3
0.38012,0.97419,3
0.3374,1.0516,3
0.3858,0.93887,3
0.31897,1.003,3
0.41018,0.99102,3
0.35366,1.019,3
0.27608,1.0265,3
0.34928,0.9482,3
0.39997,0.98845,3
0.36886,0.95323,3
0.28857,1.0533,3
0.35737,1.0076,3
0.42653,0.9632,3
0.37679,0.92252,3
0.34157,0.98398,3
0.3818,0.99213,3
0.34966,1.027,3
0.36727,0.94016,3
0.35019,1.0407,3
0.36794,1.0108,3
0.31897,0.9712,3
0.42125,0.95254,3
0.38414,0.97733,3
0.4201,0.96723,3
0.3476,0.97067,3
0.36186,1.0065,3
0.32613,1.0167,3
0.31635,1.0623,3
0.40947,0.97521,3
0.3083,1.0025,3
0.32941,0.97602,3
0.37626,1.0314,3
0.3819,0.9596,3
0.37394,1.0007,3
0.35409,1.0431,3
0.4004,0.97164,3
0.38487,0.98097,3
0.39932,0.92694,3
0.31796,1.0025,3
0.40834,0.99346,3
0.39761,0.96822,3
0.32347,0.95612,3
0.3892,1.035,3
0.38067,1.0759,3
0.33003,1.0306,3
0.35288,0.98116,3
0.37593,1.1011,3
0.38041,0.97759,3
0.46188,1.0112,3
0.38103,1.0261,3
0.34623,0.98475,3
0.38389,1.0044,3
0.31063,0.96538,3
0.39003,1.0412,3
0.33184,1.004,3
0.32175,1.0239,3
0.388,0.96204,3
0.41596,1.0749,3
0.42721,1.0043,3
0.36553,1.0138,3
0.41034,1.0085,3
0.36973,0.98523,3
0.3311,0.98745,3
0.39711,0.97629,3
0.36004,1.0475,3
0.39689,0.99929,3
0.33076,0.96487,3
0.35267,1.0063,3
0.34424,0.98285,3
0.39,1.0094,3
0.36962,0.99128,3
0.37789,0.97924,3
0.30742,1.0218,3
0.35849,0.98796,3
0.38576,1.0104,3
0.31952,0.99708,3
0.31761,1.0204,3
0.43612,0.93826,3
0.33312,0.96957,3
0.35252,1.045,3
0.37141,1.0029,3
0.37495,1.0496,3
0.29481,0.9907,3
0.34758,0.99413,3
0.3647,0.99648,3
0.38466,1.0105,3
0.38136,1.0226,3
0.35205,0.96273,3
0.33318,1.0196,3
0.38648,0.95144,3
0.30489,0.97113,3
0.37618,1.0279,3
0.3239,1.0335,3
0.30677,0.98736,3
0.35431,0.97555,3
0.37857,0.9707,3
0.39881,0.9728,3
0.36085,1.0344,3
0.43284,0.99325,3
0.32024,0.9519,3
0.38659,1.0262,3
0.40124,1.0134,3
0.31645,0.97058,3
0.33732,1.0029,3
0.42442,0.99253,3
0.36514,0.98215,3
0.35947,0.98221,3
0.3333,1.0631,3
0.40251,1.0467,3
0.32723,1.0095,3
0.33365,1.0431,3
0.42342,0.9969,3
0.36518,0.92028,3
0.34245,1.0197,3
0.37547,0.99076,3
0.30749,1.0603,3
0.31039,1.0081,3
0.45254,0.89861,3
0.38889,0.99186,3
0.33562,0.98723,3
0.33477,0.9945,3
0.40161,0.93467,3
0.31928,1.0435,3
0.35359,1.0146,3
0.3937,1.0447,3
0.41389,0.99046,3
0.37595,0.95569,3
0.37462,0.93065,3
0.42646,1.0214,3
0.38196,0.99427,3
0.34944,0.98708,3
0.36327,0.99088,3
0.33651,0.98843,3
0.4084,1.0642,3
0.34728,1.0162,3
0.34769,1.0158,3
0.35182,0.9768,3
0.37501,0.94101,3
0.36819,1.0534,3
0.3556,1.0419,3
0.36448,1.0052,3
0.3372,0.96825,3
0.36132,0.94392,3
0.36061,0.94798,3
0.39997,0.97604,3
0.33297,1.0307,3
0.34342,1.0009,3
0.41889,1.0624,3
0.35534,0.9985,3
0.3798,1.0257,3
0.38901,0.98582,3
0.341,0.96042,3
0.39019,0.97137,3
0.3642,1.0076,3
0.39182,1.0247,3
0.41262,1.0244,3
0.34445,0.97741,3
0.38283,1.0343,3
0.31732,0.98062,3
0.37897,1.0236,3
0.42647,1.0328,3
0.37557,1.0631,3
0.3518,0.96415,3
0.34255,1.0541,3
0.40325,0.99261,3
0.34776,1.0556,3
0.39575,1.0077,3
0.37649,0.99056,3
0.3354,0.99651,3
0.4236,1.0315,3
0.3681,0.94513,3
0.42435,1.0329,3
0.37519,0.97081,3
0.40849,1.0444,3
0.35386,0.97893,3
0.31526,1.009,3
0.38875,0.94202,3
0.41708,1.0449,3
0.31968,0.96311,3
0.32745,0.98113,3
0.37305,1.0116,3
0.33344,0.98923,3
0.34309,1.0091,3
0.37633,0.99479,3
0.38784,0.93278,3
0.32582,0.99535,3
0.40464,1.0045,3
0.37271,0.97187,3
0.37974,0.96899,3
0.3901,0.96074,3
0.35905,0.98168,3
0.37826,1.0118,3
0.32104,0.94186,3
0.34815,1.0199,3
0.33943,1.0569,3
0.36141,0.9855,3
0.35279,1.0013,3
0.40557,1.052,3
0.35364,1.0487,3
0.40035,1.0006,3
0.39582,1.0181,3
0.33263,1.048,3
0.35716,0.97809,3
0.32324,0.96596,3
0.34998,1.0225,3
0.30793,1.0103,3
0.37025,1.0076,3
0.39301,0.98105,3
0.28993,1.0043,3
0.31239,1.006,3
0.37925,1.0205,3
0.39706,0.99794,3
0.43906,0.96968,3
0.37894,1.0397,3
0.35014,1.0035,3
0.42164,0.98318,3
0.40806,0.96568,3
0.34963,0.99936,3
0.32922,0.99812,3
0.40864,0.92816,3
0.31402,0.98279,3
0.41891,0.97203,3
0.35584,1.0394,3
0.32485,1.0424,3
0.3661,1.0098,3
0.35044,1.0648,3
0.40389,0.97433,3
0.34388,0.99276,3
0.40302,1.0329,3
0.35157,0.92719,3
0.33861,1.0223,3
0.34616,1.0164,3
0.3502,1.0145,3
0.34551,1.0163,3
0.31077,1.0397,3
0.32516,1.0031,3
0.32527,1.0054,3
0.37518,0.97968,3
0.34795,0.95144,3
0.34445,1.0528,3
0.31566,0.99883,3
0.46201,1.0317,3
0.35664,1.0269,3
0.39216,0.96384,3
0.32244,1.05,3
0.34647,1.0524,3
0.36662,0.98346,3
0.43682,0.98984,3
0.29764,0.9798,3
0.38108,1.0417,3
0.35212,1.0871,3
0.36584,1.0231,3
0.36285,0.98414,3
0.356,0.99511,3
0.33462,0.96474,3
0.34709,0.99249,3
0.35018,0.99483,3
0.3465,1.0086,3
0.32916,1.0168,3
0.41928,0.97773,3
0.36009,0.97581,3
0.34486,0.98709,3
0.36134,0.97895,3
0.37028,1.0473,3
0.36962,0.98262,3
0.40253,0.9989,3
0.38588,0.97507,3
0.35836,1.0017,3
0.36994,0.96235,3
0.37038,0.98873,3
0.38578,0.98848,3
0.42735,1.0488,3
0.36793,1.0496,3
0.36057,1.0031,3
0.33721,1.0327,3
0.3591,0.99923,3
0.29332,1.024,3
0.33405,1.0373,3
0.42075,0.99238,3
0.30916,0.99599,3
0.31624,0.95112,3
0.397,0.98469,3
0.35198,0.96023,3
0.35972,1.004,3
0.33051,0.99494,3
0.43036,1.0035,3
0.37281,1.0019,3
0.42647,0.98137,3
0.2888,0.999,3
0.39015,1.0198,3
0.35337,1.001,3
0.37053,0.96485,3
0.34611,1.0695,3
0.3307,1.0093,3
0.3167,0.98503,3
0.39728,1.0132,3
0.30841,1.014,3
0.40353,0.99496,3
0.36933,1.0158,3
0.32861,0.99373,3
0.34517,1.0297,3
0.30598,0.98593,3
0.3848,0.90107,3
0.35952,1.0422,3
0.37386,1.0626,3
0.35743,1.0036,3
0.3394,1.0196,3
0.34887,1.0287,3
0.34184,1.001,3
0.3398,1.0157,3
0.30486,0.97437,3
0.32203,0.96889,3
0.33537,0.96738,3
0.35329,1.0296,3
0.32692,1.0132,3
0.36722,0.94728,3
0.405,0.96076,3
0.34977,1.0021,3
0.40517,1.0205,3
0.37761,1.0278,3
0.3544,0.98719,3
0.29924,0.98409,3
0.35945,0.98023,3
0.37465,1.0156,3
0.3475,1.0026,3
0.35552,0.9118,3
0.36695,0.9183,3
0.37406,1.0458,3
0.38477,0.99049,3
0.31784,1.0404,3
0.36774,1.0056,3
0.34009,0.96481,3
0.34161,1.1111,3
0.37268,0.96931,3
0.29254,1.0153,3
0.38957,1.0355,3
0.35781,0.98579,3
0.42555,0.99639,3
0.37006,0.98305,3
0.39084,0.99634,3
0.36474,1.0342,3
0.35306,1.0622,3
0.33009,0.99566,3
0.38272,1.0154,3
0.36771,1.0348,3
0.3897,1.0033,3
0.35499,0.98679,3
0.32734,1.0272,3
0.38802,1.0267,3
0.29346,1.0417,3
0.33788,0.98077,3
0.40908,0.97507,3
0.38531,0.98958,3
0.38416,0.92549,3
0.29394,0.96363,3
0.32929,1.0176,3
0.34994,1.0397,3
0.38348,0.96501,3
0.39063,0.92221,3
0.39384,0.99725,3
0.38232,0.9965,3
0.40869,1.0074,3
0.35353,1.0162,3
0.39942,0.99136,3
0.35321,1.0296,3
0.39816,0.99441,3
0.37239,0.99155,3
0.37282,1.0046,3
0.3059,0.98591,3
0.34816,0.99167,3
0.38739,1.0378,3
0.36778,1.0235,3
0.32239,0.91848,3
0.35098,0.8969,3
0.34429,0.99707,3
0.31305,0.99966,3
0.39365,1.0209,3
0.46509,1.0019,3
0.41541,0.97103,3
0.3853,1.0275,3
0.40015,1.0162,3
0.30628,1.0182,3
0.37598,0.95755,3
0.32682,0.99748,3
0.4113,1.0239,3
0.3872,0.99714,3
0.35676,0.98604,3
0.40489,1.0114,3
0.34143,0.98214,3
0.37514,0.96278,3
0.37309,1.0076,3
0.4164,1.0064,3
0.34829,1.0147,3
0.34423,0.94244,3
0.37681,0.99626,3
0.35046,1.0415,3
0.33681,1.088,3
0.39004,0.97326,3
0.29826,1.0328,3
0.34394,0.95234,3
0.35104,0.95251,3
0.37481,0.97335,3
0.35782,0.96063,3
0.42898,1.0158,3
0.373,0.98297,3
0.32922,0.94006,3
0.36898,1.0359,3
0.30709,0.97456,3
0.35251,0.93701,3
0.37707,1.0484,3
0.34999,0.98866,3
0.34745,1.0283,3
0.40699,1.0216,3
0.36185,0.99802,3
0.35107,1.0243,3
0.30271,0.98507,3
0.30551,0.98672,3
0.34145,1.0219,3
0.38221,0.97624,3
0.32519,0.97778,3
0.40249,1.0284,3
0.39171,1.0136,3
0.38562,0.95078,3
0.34255,0.94255,3
0.3816,0.98125,3
0.33431,1.0066,3
0.34876,0.97777,3
0.38015,1.0036,3
0.40649,0.97417,3
0.36941,1.0089,3
0.36638,1.0138,3
0.36725,0.9701,3
0.33419,0.98131,3
0.43965,1.0314,3
0.41821,1.0497,3
0.45681,0.99034,3
0.37537,1.0367,3
0.34504,1.0037,3
0.35475,1.0026,3
0.37757,1.0668,3
0.39083,0.96866,3
0.33255,0.97618,3
0.35631,0.99433,3
0.33283,0.9988,3
0.39319,0.91244,3
0.35004,0.9723,3
0.42302,1.0101,3
0.34656,1.0066,3
0.38477,0.89843,3
0.27456,0.98467,3
0.326,1.06,3
0.34392,0.95915,3
0.35003,0.97256,3
0.36231,0.99569,3
0.32909,0.97879,3
0.36356,0.95753,3
0.39422,1.0012,3
0.39366,0.97925,3
0.36693,1.0285,3
0.40511,0.92952,3
0.27929,1.0243,3
0.33766,0.95477,3
0.39876,1.0327,3
0.34645,1.0024,3
0.38912,0.98408,3
0.3778,1.0007,3
0.36992,1.0536,3
0.3347,1.0235,3
0.37124,1.0185,3
0.34549,1.0134,3
0.36309,0.93529,3
0.34927,0.99669,3
0.40357,0.9595,3
0.34313,1.0444,3
0.3855,0.97395,3
0.40136,1.0609,3
0.37552,0.98507,3
0.3441,0.93648,3
0.35799,1.0546,3
0.31175,1.0692,3
0.32292,1.0172,3
0.33288,1.006,3
0.29662,0.97641,3
0.38219,1.0759,3
0.3193,0.957,3
0.40632,0.95575,3
0.35012,1.0144,3
0.36015,1.007,3
0.37909,1.0024,3
0.37782,0.97772,3
0.35338,0.99044,3
0.30941,1.0419,3
0.39623,0.98085,3
0.3457,0.95942,3
0.28599,1.0219,3
0.32727,0.97522,3
0.31413,1.0234,3
0.32251,0.95087,3
0.48296,0.80863,4
0.46468,0.87102,4
0.5193,0.8035,4
0.5426,0.78645,4
0.41454,0.81766,4
0.52744,0.76985,4
0.46768,0.877,4
0.48053,0.80975,4
0.48168,0.81005,4
0.47603,0.8433,4
0.49487,0.92829,4
0.55239,0.83454,4
0.46373,0.8558,4
0.52316,0.88771,4
0.47795,0.89289,4
0.47803,0.8216,4
0.53993,0.81418,4
0.47554,0.95062,4
0.53146,0.91182,4
0.55803,0.79308,4
0.49284,0.78815,4
0.45456,0.84826,4
0.47013,0.83512,4
0.51024,0.76703,4
0.51062,0.8562,4
0.48526,0.81795,4
0.48086,0.83949,4
0.48539,0.83389,4
0.43869,0.84585,4
0.44024,0.93767,4
0.47598,0.87578,4
0.54232,0.84486,4
0.4715,0.87246,4
0.37716,0.89351,4
0.47441,0.93755,4
0.54783,0.8541,4
0.47881,0.78803,4
0.49388,0.80003,4
0.46295,0.78569,4
0.50821,0.89525,4
0.43881,0.83396,4
0.47512,0.85158,4
0.51731,0.78692,4
0.51907,0.85542,4
0.44676,0.80651,4
0.49503,0.86724,4
0.44721,0.88334,4
0.52319,0.84954,4
0.47705,0.82224,4
0.4233,0.8225,4
0.44032,0.76252,4
0.49829,0.80713,4
0.54125,0.9036,4
0.49572,0.85579,4
0.51226,0.8961,4
0.47009,0.85015,4
0.54633,0.75112,4
0.40962,0.88283,4
0.39779,0.80323,4
0.51898,0.75743,4
0.57785,0.80086,4
0.50154,0.85286,4
0.49946,0.82858,4
0.45656,0.83936,4
0.46995,0.89192,4
0.45697,0.84021,4
0.53008,0.89566,4
0.43983,0.85623,4
0.46126,0.8473,4
0.44406,0.80807,4
0.49207,0.861,4
0.49493,0.76852,4
0.53563,0.82864,4
0.41782,0.86861,4
0.51222,0.81178,4
0.53587,0.92255,4
0.51832,0.85569,4
0.52344,0.77152,4
0.49769,0.81138,4
0.55415,0.85989,4
0.50727,0.82164,4
0.45214,0.87943,4
0.48258,0.87794,4
0.45963,0.83447,4
0.49775,0.85144,4
0.41317,0.81611,4
0.49407,0.82523,4
0.43409,0.78878,4
0.48232,0.85725,4
0.4951,0.76645,4
0.4448,0.81687,4
0.5601,0.86244,4
0.4617,0.78821,4
0.49976,0.84004,4
0.4293,0.8054,4
0.47495,0.86108,4
0.45723,0.83336,4
0.44036,0.77586,4
0.4476,0.85212,4
0.50681,0.88406,4
0.5401,0.84028,4
0.49034,0.79412,4
0.44393,0.83615,4
0.54046,0.84512,4
0.46036,0.82006,4
0.54883,0.83115,4
0.44557,0.8855,4
0.43841,0.86603,4
0.43679,0.80042,4
0.4825,0.86791,4
0.42989,0.86255,4
0.57663,0.83726,4
0.53593,0.80438,4
0.50608,0.79237,4
0.53698,0.86789,4
0.4705,0.88109,4
0.51769,0.82945,4
0.5005,0.82321,4
0.55083,0.797,4
0.53842,0.81272,4
0.53697,0.85224,4
0.44406,0.8358,4
0.55488,0.83833,4
0.45387,0.84279,4
0.43419,0.78784,4
0.52302,0.84895,4
0.57229,0.8741,4
0.51806,0.86507,4
0.48268,0.8091,4
0.48031,0.81541,4
0.46242,0.85472,4
0.43045,0.7538,4
0.44732,0.88656,4
0.48765,0.76862,4
0.53119,0.83089,4
0.50545,0.86555,4
0.45019,0.8603,4
0.52606,0.83986,4
0.42081,0.80154,4
0.42607,0.82498,4
0.46594,0.79105,4
0.44734,0.77774,4
0.50471,0.86969,4
0.47319,0.88449,4
0.53728,0.84506,4
0.47259,0.87941,4
0.57953,0.82462,4
0.44556,0.83306,4
0.59852,0.80732,4
0.44897,0.81319,4
0.548,0.84668,4
0.47284,0.83741,4
0.471,0.90073,4
0.54488,0.779,4
0.53048,0.87187,4
0.50669,0.818,4
0.40525,0.82198,4
0.47489,0.78479,4
0.4453,0.85526,4
0.43539,0.88216,4
0.47764,0.81869,4
0.46159,0.88083,4
0.53141,0.80553,4
0.46951,0.79457,4
0.49109,0.83895,4
0.46904,0.84242,4
0.42174,0.81055,4
0.48583,0.78536,4
0.50125,0.78957,4
0.50216,0.82941,4
0.49834,0.80407,4
0.51581,0.78393,4
0.48537,0.91765,4
0.48685,0.85196,4
0.41121,0.89162,4
0.48797,0.82896,4
0.49732,0.87257,4
0.47634,0.94534,4
0.55829,0.87157,4
0.41785,0.89434,4
0.45557,0.84757,4
0.51167,0.88969,4
0.46069,0.75998,4
0.44442,0.87017,4
0.50075,0.88157,4
0.45653,0.78254,4
0.45115,0.82916,4
0.46222,0.82788,4
0.40895,0.73896,4
0.48336,0.88972,4
0.44649,0.83594,4
0.47675,0.84133,4
0.45182,0.85486,4
0.47136,0.8436,4
0.43434,0.91662,4
0.50887,0.84584,4
0.52934,0.77306,4
0.43804,0.83927,4
0.44145,0.82322,4
0.49124,0.81126,4
0.46821,0.8201,4
0.4726,0.86527,4
0.53466,0.80658,4
0.47231,0.81767,4
0.50228,0.8529,4
0.51964,0.82938,4
0.45215,0.7784,4
0.43626,0.93269,4
0.50107,0.80708,4
0.51258,0.87263,4
0.48991,0.88005,4
0.45715,0.83046,4
0.45323,0.81936,4
0.50678,0.82293,4
0.48689,0.86178,4
0.47294,0.93004,4
0.5099,0.86624,4
0.50157,0.93604,4
0.45866,0.82801,4
0.49044,0.80622,4
0.52543,0.79273,4
0.5084,0.80178,4
0.42468,0.83232,4
0.55317,0.81037,4
0.5126,0.87178,4
0.48719,0.84172,4
0.49768,0.7874,4
0.40021,0.84042,4
0.52936,0.85581,4
0.51689,0.80805,4
0.46192,0.89998,4
0.51444,0.8726,4
0.42556,0.79267,4
0.49238,0.83814,4
0.36698,0.90512,4
0.42812,0.80624,4
0.38289,0.81661,4
0.45429,0.79696,4
0.44374,0.8244,4
0.47543,0.85663,4
0.53195,0.8846,4
0.54679,0.8775,4
0.44168,0.82744,4
0.46429,0.79944,4
0.46336,0.80361,4
0.41568,0.76798,4
0.44252,0.76499,4
0.48375,0.92704,4
0.48746,0.87415,4
0.38904,0.84811,4
0.48333,0.85752,4
0.43431,0.88243,4
0.53231,0.83801,4
0.48932,0.84463,4
0.48827,0.88314,4
0.38778,0.84833,4
0.43532,0.84582,4
0.45258,0.86094,4
0.497,0.88224,4
0.52579,0.8057,4
0.47795,0.85289,4
0.48362,0.81932,4
0.51698,0.8676,4
0.50438,0.81722,4
0.43916,0.85684,4
0.46649,0.84313,4
0.42405,0.81747,4
0.47123,0.90154,4
0.49184,0.79597,4
0.49118,0.90465,4
0.48921,0.83383,4
0.44528,0.89327,4
0.48687,0.887,4
0.50804,0.88416,4
0.45872,0.89771,4
0.55507,0.79818,4
0.42593,0.84219,4
0.47142,0.88742,4
0.46162,0.8713,4
0.48792,0.79894,4
0.54372,0.84603,4
0.45849,0.85083,4
0.40977,0.8338,4
0.39937,0.83531,4
0.48646,0.8642,4
0.41152,0.77935,4
0.47865,0.82482,4
0.4815,0.84959,4
0.36349,0.80849,4
0.5391,0.88963,4
0.43926,0.8499,4
0.5154,0.8392,4
0.46894,0.84988,4
0.46125,0.86139,4
0.45411,0.81151,4
0.40664,0.84211,4
0.49656,0.81304,4
0.45097,0.82534,4
0.47933,0.8415,4
0.47934,0.79445,4
0.50078,0.83498,4
0.50833,0.91966,4
0.55551,0.83451,4
0.51353,0.77247,4
0.49236,0.87606,4
0.47478,0.79715,4
0.50673,0.84222,4
0.49062,0.86569,4
0.48834,0.92576,4
0.48246,0.85654,4
0.47935,0.88985,4
0.42363,0.93477,4
0.45966,0.8225,4
0.45731,0.87893,4
0.45963,0.88019,4
0.59142,0.82713,4
0.50535,0.77287,4
0.47175,0.77359,4
0.45791,0.80757,4
0.43562,0.78526,4
0.41544,0.84432,4
0.48299,0.83787,4
0.4461,0.87141,4
0.48301,0.8212,4
